"TITLE","AUTHORS","YEAR","MAIN_LINK","DIRECT_LINK"
"First language and sociolinguistic influences on the sound patterns of Indian English","H Sirsa - 2014 - search.proquest.com",2014,"http://search.proquest.com/openview/7fdc52875e6d786e0d495ba64b68e768/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholarsbank.uoregon.edu/xmlui/bitstream/handle/1794/18715/Sirsa_oregon_0171A_11153.pdf?sequence=1&isAllowed=y"
"SFL and ESP genre analysis of English research articles in Iranian and English-American medical journals: A contrastive study","N Sayfouri - Unpublished doctoral dissertation, University of Tehran …, 2010 - isfla.org",2010,"http://www.isfla.org/Systemics/Print/Theses/Sayfouri2010.pdf","http://www.isfla.org/Systemics/Print/Theses/Sayfouri2010.pdf"
"Modern Hebrew: The past and future of a revitalized language","N Berdichevsky - 2014 - books.google.com",2014,"http://books.google.com/books?hl=en&lr=&id=617TCwAAQBAJ&oi=fnd&pg=PP1&dq=cross+language+multilingual+linguistic+detection+finding+discovery+copy+inter+multiple+translation+OR+plagiarism&ots=O9WFQlDF-e&sig=hP4IdrJ6yFRCyvs-PVxJFVyMbqQ",NA
"Building a test collection for significant-event detection in Arabic tweets","HA Almerekhi - 2016 - search.proquest.com",2016,"http://search.proquest.com/openview/b04de9acb73a6cde87aaa2cbaefc2412/1?pq-origsite=gscholar&cbl=18750&diss=y","http://qspace.qu.edu.qa/bitstream/handle/10576/5077/416225_pdf_33ADFFAC-F68F-11E5-AE98-652F59571AF4.pdf?sequence=1&isAllowed=y"
"Engaging metacognition: electronic portfolios in a culturally and linguistically diverse classroom","JE Anderson - 2012 - uleth.ca",2012,"https://www.uleth.ca/dspace/handle/10133/3335","https://www.uleth.ca/dspace/bitstream/handle/10133/3335/anderson%2C%20jane.pdf?sequence=1&isAllowed=y"
"Second language identity building through participation in Internet-mediated environments: A critical perspective","L Klimanova - 2013 - search.proquest.com",2013,"http://search.proquest.com/openview/f262f628dba5a71037795974da71836d/1?pq-origsite=gscholar&cbl=18750&diss=y","http://ir.uiowa.edu/cgi/viewcontent.cgi?article=5001&context=etd"
"Role of Thesauri in the Information Management in the Web-Based Services and Systems.","T Kubik - Trans. Computational Collective Intelligence, 2011 - Springer",2011,"http://link.springer.com/content/pdf/10.1007/978-3-642-19968-4.pdf#page=33",NA
"Effects of MALL applications on vocabulary acquisition and motivation.","AAI Fageeh - Arab World English Journal, 2013 - academia.edu",2013,"http://www.academia.edu/download/38866855/25.pdf","http://www.academia.edu/download/38866855/25.pdf"
"ParaSense: parallel corpora for word sense disambiguation","E Lefever - 2012 - biblio.ugent.be",2012,"https://biblio.ugent.be/publication/2999961/file/4336116","https://biblio.ugent.be/publication/2999961/file/4336116"
"The teachability hypothesis and concept-based instruction topicalization in Chinese as a second language","X Zhang - 2014 - search.proquest.com",2014,"http://search.proquest.com/openview/e22e6f404bb9eb491cb04f076817446a/1?pq-origsite=gscholar&cbl=18750&diss=y","https://etda.libraries.psu.edu/files/final_submissions/9975"
"Building the near-native reader: the conscious and automatic assessment of the phonetic component in Chinese characters based on L1 and L2 reader and learner  …","JDM Gro,2014,"https://openaccess.leidenuniv.nl/handle/1887/29544","https://openaccess.leidenuniv.nl/bitstream/handle/1887/29544/Julian%20Gro_herr.pdf?sequence=1"
"My/mi lengua franca:"" Language,"" manipulation and cultural heritage in Chicana art and literature","E Avilés - 2014 - search.proquest.com",2014,"http://search.proquest.com/openview/007ffcd6c1edb90f6b4622ea439f1b0b/1?pq-origsite=gscholar&cbl=18750&diss=y","https://repository.unm.edu/bitstream/handle/1928/24530/Dissertation%20Final%20Elena%20Aviles%20July%2010.pdf?sequence=1&isAllowed=n"
"Teaching English language learners: Teacher candidates' language beliefs","CR Caceda - 2009 - search.proquest.com",2009,"http://search.proquest.com/openview/65b2b902bbc14e4d7dcbd3c725cffa80/1?pq-origsite=gscholar&cbl=18750&diss=y",NA
"The effects of planning on second language oral performance in Japanese: Process and production","T Nakakubo - 2011 - search.proquest.com",2011,"http://search.proquest.com/openview/70b54825a94fadd713564169382e4087/1?pq-origsite=gscholar&cbl=18750&diss=y","http://ir.uiowa.edu/cgi/viewcontent.cgi?article=2423&context=etd"
"The fall of language in the age of English","M Mizumura - 2015 - books.google.com",2015,"http://books.google.com/books?hl=en&lr=&id=lNLYDQAAQBAJ&oi=fnd&pg=PR7&dq=cross+language+multilingual+linguistic+detection+finding+discovery+copy+inter+multiple+translation+OR+plagiarism&ots=DpGVUXzNJL&sig=Y0eEw2xkuMxFpa6QvTBQedvsePg",NA
"Deconstructing descriptive grammars","J Good - 2012 - scholarspace.manoa.hawaii.edu",2012,"http://scholarspace.manoa.hawaii.edu/handle/10125/4528","https://scholarspace.manoa.hawaii.edu/bitstream/10125/4528/1/good.pdf"
"Innovation Report 3","M Sharples, A Adams, R Ferguson, M Gaved… -  …, 2012 - cdn.studyinternational.com",2012,"https://cdn.studyinternational.com/news/wp-content/uploads/2016/12/proxima.iet.open.ac.uk_public_innovating_pedagogy_2016.pdf","https://cdn.studyinternational.com/news/wp-content/uploads/2016/12/proxima.iet.open.ac.uk_public_innovating_pedagogy_2016.pdf"
"Improving foreign language teaching: Towards a research-based curriculum and pedagogy","E Macaro, S Graham, R Woore - 2015 - books.google.com",2015,"http://books.google.com/books?hl=en&lr=&id=VQCQCgAAQBAJ&oi=fnd&pg=PP1&dq=cross+language+multilingual+linguistic+detection+finding+discovery+copy+inter+multiple+translation+OR+plagiarism&ots=38seIwiVTh&sig=BtrqojrfLLOHgmSZeevqy0zhUMM",NA
"PAGE Proofs","J Kruse, U Ammon - PAGE Proofs - academia.edu",NA,"http://www.academia.edu/download/34953610/Berthoud_Grin_Ludi.pdf#page=177","http://www.academia.edu/download/34953610/Berthoud_Grin_Ludi.pdf#page=177"
"Pre-reading questions","G Murray - Qualitative Research in Applied Linguistics - academia.edu",NA,"http://www.academia.edu/download/34796568/ebooksclub.org__Qualitative_Research_in_Applied_Linguistics__A_Practical_Introduction.pdf#page=62","http://www.academia.edu/download/34796568/ebooksclub.org__Qualitative_Research_in_Applied_Linguistics__A_Practical_Introduction.pdf#page=62"
"Building political engagement in multi-ethnic communities: Toward a multicultural empowerment praxis for planning","MC Kondo - 2008 - search.proquest.com",2008,"http://search.proquest.com/openview/174ed2c564074928f176fec9d3ff0bf2/1?pq-origsite=gscholar&cbl=18750&diss=y",NA
"Genres across the disciplines: Student writing in higher education","H Nesi, S Gardner - 2012 - books.google.com",2012,"http://books.google.com/books?hl=en&lr=&id=hcmn52JkQD8C&oi=fnd&pg=PR13&dq=cross+language+multilingual+linguistic+detection+finding+discovery+copy+inter+multiple+translation+OR+plagiarism&ots=geW5b4Co9N&sig=aFu5kKqJ2zYVfwEBGh7VUnoWons",NA
"Mathematical language","C Morgan - Encyclopedia of mathematics education, 2014 - Springer",2014,"http://link.springer.com/content/pdf/10.1007/978-94-007-4978-8_99.pdf",NA
"International students' language and culture learning experience in study abroad","K Kong - 2014 - search.proquest.com",2014,"http://search.proquest.com/openview/9e032dcd9645b3da365cee8999c2472b/1?pq-origsite=gscholar&cbl=18750&diss=y","http://conservancy.umn.edu/bitstream/handle/11299/167203/Kong_umn_0130E_15329.pdf%3Bsequence%3D1"
"Making the significant significant: A discourse analysis examining the teacher's role in negotiating meaning of text with culturally and linguistically diverse  …","KS Wheeler - 2010 - search.proquest.com",2010,"http://search.proquest.com/openview/f028c396b6c0d378d734e7cf7997e4ee/1?pq-origsite=gscholar&cbl=18750&diss=y","http://opensiuc.lib.siu.edu/cgi/viewcontent.cgi?article=1120&context=dissertations"
"Education Organizing, Policy Advocacy and Restrictive Language Policies: How Activist Organizations Define and Remedy Educational Inequality for English  …","GA Baca - 2014 - search.proquest.com",2014,"http://search.proquest.com/openview/17a271536789cb83c7b654e7c6d759a7/1?pq-origsite=gscholar&cbl=18750&diss=y","http://escholarship.org/uc/item/30x073dx.pdf"
"A History of the Novel in Translation: Cosmopolitan Tales in English and Arabic, 1719–1859","RC Johnson - 2010 - search.proquest.com",2010,"http://search.proquest.com/openview/9f37a40b3268b42fce18f17ccb86b020/1?pq-origsite=gscholar&cbl=18750&diss=y",NA
"The Role of the Teacher for Succesfull Classroom Management","R POPOVA-KOSKAROVA - Current Issues in Theory and Practice  …, 2012 - researchgate.net",2012,"https://www.researchgate.net/profile/Turgay_Han/publication/291808817_Trend_Analysis_of_Graduate_Studies_in_the_Field_of_Interdisciplinary_ESL_EFL_in_Turkey/links/56a612c608aebf168e320b10.pdf#page=115","https://www.researchgate.net/profile/Turgay_Han/publication/291808817_Trend_Analysis_of_Graduate_Studies_in_the_Field_of_Interdisciplinary_ESL_EFL_in_Turkey/links/56a612c608aebf168e320b10.pdf#page=115"
"Theory-informed design and evaluation of web-based knowledge management systems","Y Dang - 2011 - arizona.openrepository.com",2011,"http://arizona.openrepository.com/arizona/handle/10150/145434","http://arizona.openrepository.com/arizona/bitstream/10150/145434/1/azu_etd_11547_sip1_m.pdf"
"Toponym resolution in text: Annotation, evaluation and applications of spatial grounding of place names","JL Leidner - 2008 - books.google.com",2008,"http://books.google.com/books?hl=en&lr=&id=kjx-jBqIbLsC&oi=fnd&pg=PA3&dq=cross+language+multilingual+linguistic+detection+finding+discovery+copy+inter+multiple+translation+OR+plagiarism&ots=tQjDL5M78K&sig=8VLDbO1hHl3rnpURJxGZfNvwLuk",NA
"Spanish-language television in the United States: Fifty years of development","KT Wilkinson - 2015 - books.google.com",2015,"http://books.google.com/books?hl=en&lr=&id=UZK9CgAAQBAJ&oi=fnd&pg=PP1&dq=cross+language+multilingual+linguistic+detection+finding+discovery+copy+inter+multiple+translation+OR+plagiarism&ots=mqYjejfaH0&sig=a2CP69eplMlXNncUXDWB1Ns5TMw",NA
"Perceptions of Parisian French: From language attitudes to speech perception","CM Stewart - 2009 - search.proquest.com",2009,"http://search.proquest.com/openview/50e2ce33840a73f8edc423fe0d0903c0/1?pq-origsite=gscholar&cbl=18750&diss=y",NA
"FrameBase: Enabling integration of heterogeneous knowledge","J Rouces, G de Melo, K Hose - Semantic Web - content.iospress.com",NA,"http://content.iospress.com/articles/semantic-web/sw279","http://www.semantic-web-journal.net/system/files/swj1392.pdf"
"PRIMARY ENGLISH AS A FOREIGN LANGUAGE (EFL) TEACHING IN ETHIOPIA: POLICY AND PRACTICE","DN BINIYAM - 2012 - bdu.edu.et",2012,"http://www.bdu.edu.et/fh/sites/bdu.edu.et.fh/files/Dr.%20Dereje%20Negede%20Dissertation%20Paper.pdf","http://www.bdu.edu.et/fh/sites/bdu.edu.et.fh/files/Dr.%20Dereje%20Negede%20Dissertation%20Paper.pdf"
"English as an academic lingua franca: An investigation of form and communicative effectiveness","B Bj,2013,"http://books.google.com/books?hl=en&lr=&id=8BhtjzT9PiMC&oi=fnd&pg=PP1&dq=cross+language+multilingual+linguistic+detection+finding+discovery+copy+inter+multiple+translation+OR+plagiarism&ots=TDEE5J1V3e&sig=AoIZDMOZ5Dd64_6ZYdPqMxsH70M",NA
"Testing the Cultural Fairness of the Spanish Version of the Addenbrooke's Cognitive Examination-Revised (ACE-R) Through Item Analysis with a Peruvian Population","MV Zapater-Raberov - 2016 - search.proquest.com",2016,"http://search.proquest.com/openview/d11b9b177f35e6997c69d86d27b96fb5/1?pq-origsite=gscholar&cbl=18750&diss=y",NA
"Identification of Function Points in Software Specifications Using Natural Language Processing","M Asadullah - 2015 - tel.archives-ouvertes.fr",2015,"https://tel.archives-ouvertes.fr/tel-01250690/","https://tel.archives-ouvertes.fr/tel-01250690/document"
"Finding the message that matters: Personality as a guide to the salience of Christian themes","JPF Barkman - 2012 - search.proquest.com",2012,"http://search.proquest.com/openview/c0d0ca7da8071398f99f6e0543125465/1?pq-origsite=gscholar&cbl=18750&diss=y",NA
"Composing Measures for Computing Text Similarity","D B,2015,"http://tuprints.ulb.tu-darmstadt.de/4342/","http://tuprints.ulb.tu-darmstadt.de/4342/1/TUD-CS-2015-0017.pdf"
"VARIOUS SELECTIONS FOR TRANSLATION","MAH AbuArab - olc.bu.edu.eg",NA,"http://olc.bu.edu.eg/olc/images/fart/324.pdf","http://olc.bu.edu.eg/olc/images/fart/324.pdf"
"Part-of-speech tagging in written slang","V Korolainen - 2014 - jyx.jyu.fi",2014,"https://jyx.jyu.fi/dspace/handle/123456789/44127","https://jyx.jyu.fi/dspace/bitstream/handle/123456789/44127/URN:NBN:fi:jyu-201408282684.pdf?sequence=1"
"Good faith collaboration: The culture of Wikipedia","JM Reagle - 2010 - books.google.com",2010,"http://books.google.com/books?hl=en&lr=&id=ml7SlTq8XvIC&oi=fnd&pg=PR8&dq=cross+language+multilingual+linguistic+detection+finding+discovery+copy+inter+multiple+translation+OR+plagiarism&ots=8xrPjIQh2z&sig=Xx4i9M_EAvUBpcLM2W8eCsmP38g",NA
"Myths and miracles in Mexico City: Treatment seeking, language socialization, and identity among deaf youth and their families","AE Pfister - 2015 - search.proquest.com",2015,"http://search.proquest.com/openview/8cf7bbfd1e53f939d9412e6cb1ec1bc5/1?pq-origsite=gscholar&cbl=18750&diss=y","http://scholarcommons.usf.edu/cgi/viewcontent.cgi?article=6749&context=etd"
"The Wiley-Blackwell companion to inter-religious dialogue","C Cornille - 2013 - books.google.com",2013,"http://books.google.com/books?hl=en&lr=&id=UHdgFhRKCOsC&oi=fnd&pg=PA1937&dq=cross+language+multilingual+linguistic+detection+finding+discovery+copy+inter+multiple+translation+OR+plagiarism&ots=cu_uIrKRLE&sig=KovtOS-uKJWWEMagiJQvTJW9Yms",NA
"The significance of schooling: Life-journeys in an African society","R Serpell - 2010 - books.google.com",2010,"http://books.google.com/books?hl=en&lr=&id=C_Uz8Xb3bIIC&oi=fnd&pg=PR8&dq=cross+language+multilingual+linguistic+detection+finding+discovery+copy+inter+multiple+translation+OR+plagiarism&ots=NAC19co30X&sig=DlBs-F24cTcuxtV5YlTOVuyVi9o",NA
"Cognitive factors contributing to Chinese EFL learners' L2 writing performance in timed essay writing","Y Lu - 2010 - search.proquest.com",2010,"http://search.proquest.com/openview/286cb05de0adfa34c207559301c361e6/1?pq-origsite=gscholar&cbl=18750&diss=y","http://scholarworks.gsu.edu/cgi/viewcontent.cgi?article=1014&context=alesl_diss"
"Response to Prof. Witzel's critique of 'The Bronze Age Writing System of Sarasvati Hieroglyphs'","S Kalyanaraman - Book reviews, 2010 - sites.google.com",2010,"https://sites.google.com/site/kalyan97/indus-script-cipher","https://sites.google.com/site/kalyan97/indus-script-cipher"
"Facilitating revision in the English as a second language (ESL) composition classroom through computer-based multimodal composing activities: A case study of  …","R Dzekoe - 2013 - search.proquest.com",2013,"http://search.proquest.com/openview/171d8e536b3901efc6cd3caf9ffda266/1?pq-origsite=gscholar&cbl=18750&diss=y","http://lib.dr.iastate.edu/cgi/viewcontent.cgi?article=4156&context=etd"
"China's Public Diplomacy in Kenya: The Case of Chinese Language and Cultural Programs at the University of Nairobi Confucius Institute","AC Wheeler - 2012 - search.proquest.com",2012,"http://search.proquest.com/openview/1c662de1a44bc995f262075086ec7dc4/1?pq-origsite=gscholar&cbl=18750&diss=y",NA
"Facilitating Motivation in a Virtual World Within a Second Language Acquisition Classroom","AW Gump - 2015 - search.proquest.com",2015,"http://search.proquest.com/openview/75d562076b362e8dcbf03aae86358148/1?pq-origsite=gscholar&cbl=18750&diss=y","http://scholarcommons.usf.edu/cgi/viewcontent.cgi?article=6687&context=etd"
"Gaifman-Locality","LL HILL - 2009 - Springer",2009,"http://www.springerlink.com/index/T4X2781533PR.pdf",NA
"GEO-RBAC Model","Y Zhang, JBD Joshi - Encyclopedia of Database Systems, 2009 - Springer",2009,"http://link.springer.com/10.1007/978-0-387-39940-9_1509",NA
"Computer Processing of Czech Syntax and Semantics","A Hor,2008,"http://www.academia.edu/download/30801884/proc.pdf","http://www.academia.edu/download/30801884/proc.pdf"
"COLLOCATIONAL FEATURES OF CHINA ENGLISH: A CORPUS-BASED CONTRASTIVE STUDY 中國英語搭配特點: 基於語料庫的對比研究","L Jianli - 2015 - repository.lib.ied.edu.hk",2015,"http://repository.lib.ied.edu.hk/jspui/bitstream/2260.2/18076/1/18076.htm","http://repository.lib.ied.edu.hk/jspui/bitstream/2260.2/18076/1/18076.htm"
"Ulisse Aldrovandi's Color Sensibility: Natural History, Language and the Lay Color Practices of Renaissance Virtuosi","V Pugliano - Early science and medicine, 2015 - booksandjournals.brillonline.com",2015,"http://booksandjournals.brillonline.com/content/journals/10.1163/15733823-02046p04","http://www.academia.edu/download/40819720/Pugliano_-_Ulisse_Aldrovandis_Color_Sensibility_ESM_2015.pdf"
"Paul Robertson","R Nunn - AEJ, 2010 - asian-efl-journal.com",2010,"http://www.asian-efl-journal.com/wp-content/plugins/google-document-embedder/load.php?d=http://asian-efl-journal.com%2Fpta-April-2010.pdf","http://www.asian-efl-journal.com/wp-content/plugins/google-document-embedder/load.php?d=http://asian-efl-journal.com%2Fpta-April-2010.pdf"
"Did Jesus Speak Greek?: The Emerging Evidence of Greek Dominance in First-century Palestine","GS Gleaves - 2015 - books.google.com",2015,"http://books.google.com/books?hl=en&lr=&id=goacCQAAQBAJ&oi=fnd&pg=PR9&dq=cross+language+multilingual+linguistic+detection+finding+discovery+copy+inter+multiple+translation+OR+plagiarism&ots=bnTXycCmdp&sig=zhPWsdG85ktoFJAsr8kZNMjQD9U",NA
